headline,label
Parliament Winter session Day 6 highlights: Parliament clears bill to levy cess on pan masala manufacturing units,0
"Decode politics: In poll-bound Bihar, calls for domicile reservation grow. Why they are difficult to ignore",0
"Army Chief reviews counter-terror ops in Jammu and Kashmir, deliberates on infusion of advanced tech",0
"High Court warning and a year later, Punjab conducts panchayat polls. But cloud over AAP govt still hovers",0
"Waqf panel clears 14 amendments by NDA MPs, rejects 44 by Opposition",0
Today in Politics: PM Modi to attend Governors’ conference; first Chandrababu Naidu Cabinet meet after Union Budget,0
"BRS MLA makes his way back to party, setback for Congress, CM Revanth Reddy",0
"Reeling from Kolkata rape-murder firestorm, Mamata fumbles in tightrope bid between Opposition, protesters",0
Vande Mataram tableaux at the Republic Day parade,0
"Bengal bypolls: All eyes on R G Kar ‘effect’, little sign of CPM, Congress or their alliance in 6 seats",0
Amendments to Forest Conservation Act guidelines don't open doors for privatisation of forest management: Officials,0
Look into plea for special law on hate crimes: SC to Attorney General,0
"BMC polls ahead, BEST results worst scenario for Thackeray cousins",0
"Lok Sabha Elections: In 45 seats that had voted till 6th phase, big fall or rise in polling could be crucial",0
Spanish train collision: EAM Jaishankar expresses grief,0
"Gorkhaland dispute: Ahead of Bengal polls, why Pankaj Singh is Centre’s choice of interlocutor",0
"National Conference a divided house: Why Omar Abdullah, Aga Ruhullah were at loggerheads at recent party meeting",0
"Today in Politics: In Maliwal case flare-up ahead of polls in Delhi, Kejriwal, AAP brass set to march to BJP headquarters",0
"Amid BJP churn in UP, how a row between Sanjeev Balyan, Sangeet Som has laid bare the Rajput-Jat faultline",0
"Recycled ritual, replete with hollow promises: Congress slams Govt after President address in Parliament",0
"Why B R Ambedkar opposed the move to add ‘socialist’ to Constitution, was silent on ‘secular’",0
"Decode Politics: What is PSA, the law under which first J&K sitting MLA held",0
"Jaishankar meets counterpart Anita Anand on G7 sidelines, discusses rebuilding India-Canada ties",0
"5 takeaways from PM Modi speech at NDA meeting: Outreach to allies, states, Opposition",0
"SC seeks EC response on plea challenging ‘special revision’, and not SIR, in Assam",0
Working on third edition of Jan Vishwas law to decriminalise minor business offences: Piyush Goyal,0
"Piyush Goyal lost moral authority to continue as Minister, says Samyukt Kisan Morcha",0
"Jaishankar meets New Zealand Prime Minister Christopher Luxon, Malaysian counterpart on ASEAN sidelines",0
"Meet new Mumbai BJP chief: Marathi firebrand, Fadnavis aide, 3-term MLA",0
"40 yrs on, Deve Gowda-Puttuswamy rivalry plays out in Hassan – via grandsons",0
"Attack on Sambhaji Brigade chief may spur Maratha politics again, BJP in spotlight",0
Inside the Maran family feud: Will the fight over Sun TV empire singe DMK?,0
"‘Batenge to katenge’ to eatery orders, Yogi Adityanath dials up Hindutva pitch after Lok Sabha setback",0
Rahul Gandhi demands PM’s intervention to save tariff-hit textile sector,0
"Manmohan Singh walks into history: He opened India to the world, set stage for seat at global high table",0
"‘You can’t breach the right to privacy of consumers’: SC questions Meta, WhatsApp’s ‘take it or leave it’ privacy policy",0
Chhattisgarh BJP CM faces firestorm for skipping tribal celebrations as Congress alleges ‘RSS pressure’,0
"Kejriwal allotted ‘Sheesh Mahal 2.0’ in Chandigarh, says BJP; AAP asks ‘where is the allotment letter?’",0
LJP (Ram Vilas)’s 25-year-old debutant Shambhavi: ‘I want to become voice of Dalit women… like Chirag bhaiyya’s focus on Bihar and Biharis’,0
"In Maharashtra, amid widening Mahayuti rifts, BJP ‘upset’ with Ajit NCP, ‘wary’ of Shinde Sena",0
"Haunted by R G Kar stir, Mamata watches warily as teachers dig in heels, strike a chord",0
"India-U.S. framework strengthens ‘Make in India’ by opening new opportunities for farmers, says PM Modi",0
"After Agnipath faces poll fire, JD(U) says ‘discuss, remove flaws’, Chirag agrees",0
EC realised SIR exercise cannot be completed in short time: Congress,0
"Develop protocol for filling vacancies in open correctional institutions, Supreme Court tells States",0
"Patna businessman’s killing rocks Bihar, Opposition targets Nitish govt",0
"Bengali migrant issue: As TMC turns up the heat, Governor Bose leaves it hot under the collar",0
"Gauri Lankesh case accused joins Shinde Sena ahead of Maharashtra polls, gets charge of Jalna campaign",0
"With Amit Shah’s counsel, Bengal BJP gets down to drawing Assembly poll roadmap",0
"As Bodo students protest against ST status for 6 communities in Assam, what govt report tabled in Assembly says",0
"Mumbai to Marathi manoos: Amid reunion with Raj, why Uddhav invoked Samyukta Maharashtra",0
Decode Politics: Why TDP has accused Jagan Mohan Reddy of ‘opulence’ over a Vizag resort,0
"As RSS calls for amending Preamble, why it puts BJP in a tricky position",0
"After Priyanka Gandhi, the others Congress will field in Constitution debate in Lok Sabha",0
Behind AIMIM’s Maharashtra strategy: Owaisi’s party contesting fewer seats but ambitions not scaled down,0
"Senior BJP leaders in Manipur to meet MLAs, allies, buzz of govt formation",0
"Bihar elections: In 122 seats voting today, NDA had comfortable lead over Mahagathbandhan in 2020",0
"First legislator detained under PSA, who is AAP’s lone J&K MLA Mehraj Malik?",0
‘I am open to joining anyone… if they have a roadmap. If Rahul Gandhi promises restoring Art 370… I will follow’: Engineer Rashid,0
"Ashok Chavan: ‘Congress leadership’s knowledge of what’s happening in Maharashtra is questionable. Unfortunately, people like Nana Patole have made a mess’",0
"TDP stage set for Nara Lokesh elevation to working president, Chandrababu’s No. 2",0
"AJSUP goes in hoping for Dy CM post, worries senior partner BJP not giving enough support",0
"Mohan Bhagwat to address three-day lecture series, Opposition leaders among those on RSS guest list",0
"‘Despite being Rao Inderjit Singh’s daughter, I did not get a ticket for 10 years… I am here to work’: Arti Singh Rao",0
"Decks cleared for BJP rejig, Nitin Nabin’s new team to reflect ‘inclusive’ Sangh parivar",0
India holds security dialogue with Saudi Arabia after defence pact with UAE,0
Nitin Nabin to be formally elected BJP president on January 20,0
"India seals ₹7,995 crore deal with the U.S. for Navy’s MH-60R helicopter fleet support",0
Protests continue against bail to Unnao case convict; Supreme Court to hear CBI plea on December 29,0
Over 2 crore Aadhaar numbers deactivated in UIDAI’s clean-up,0
"Pahari-Gujjar divide in first battle for Jammu ST seats; BJP, INDIA play role reversal",0
"Pongal cash gift, pension reforms: How DMK govt is trying to navigate a tricky moment in election year",0
Decode Politics: Why Nitish govt is in a spot over first Bihar land survey in 114 years,0
India pushes for consular access to 16 Indian seafarers detained by Iran,0
Renowned sociologist André Béteille passes away at 91,0
"As Rekha Gupta is appointed Delhi CM, the 4 big challenges she will face",0
"In Faridkot, Indira Gandhi assassin’s son raises 2015 sacrilege case to draw votes",0
Republic Day 2026: 31 CBI officials awarded Police Medals,0
Karur stampede case: CBI interrogates TVK chief Vijay for 6 hours,0
"Decode Politics: Congress moves into new office today, why party, BJP continue to hold old ones too",0
A fight over figures: the constitutional debate over numerals,0
"Global digital platforms must respect cultures and local laws, says Vaishnaw",0
"Homebuyers’ body FPCE wants changes in RERA law, pitches for rules to verify promoters’ track record",0
"Budget salves Bihar’s special status wound, JD(U) says state ‘taken care of’",0
"LG-J-K govt latest flashpoint: Holiday calendar skips Sheikh Abdullah birthday, Martyrs’ Day",0
DGCA slaps ₹22.2 crore penalty on IndiGo for flight cancellations after inquiry finds crew were being over stretched,0
Supreme Court issues notices to 12 States on plea over anti-conversion laws,0
"Gita Press works not for profit but to shape generations, says Amit Shah",0
"IAF, Royal Thai Air Force jointly conduct air combat exercise in Indian Ocean Region",0
"Why UGC rules to stop caste-based discrimination have put Centre, BJP on the spot",0
"Urbanisation, migration led to voter roll flaws: govt",0
"Ankle-deep in Bihar’s makhana fields, Rahul Gandhi crops up with a move to nullify BJP’s first-mover advantage",0
"SAD move to skip bypolls, and Akal Takht rap to Sukhbir Badal: Linked, or not?",0
"Ahead of polls, Mahagathbandhan unveils 10-point ‘Nyay Sankalp’ for Bihar’s EBCs",0
"Who is Parvesh Verma: BJP leader who dethroned Arvind Kejriwal, and is now top CM contender",0
The ‘return’ of Yogi of old: How UP CM is readjusting gears amid rifts in state BJP,0
"Nadda defends SIR, asks Congress to look into ‘actual reason’ for its electoral debacles",0
"8 in 10 Bihar candidate forfeit deposits, just 2 of 238 Jan Suraaj nominees kept deposits",0
"As Yogi govt brings stringent Ordinance to curb paper leaks, a look at similar UP laws from 1990s",0
"Centre revises guidelines to help poor prisoners unable to pay fines, arrange sureties",0
"Nitin Nabin my boss in party matters, says PM Modi",0
"Today in Politics: PM Modi to address BJP workers in Delhi; AAP, Congress gulf deepens",0
Is Sharad Pawar holding back? Veteran leader’s silence on Parth land row irks ally Congress,0
"As Jairam Ramesh seeks action on PM Modi’s ‘Hamid Ansari remarks’, echoes of a rancour",0
Angola agreed to partner with India in ‘critical’ areas during President Murmu's visit: Official,0
The trajectory of anti-rape laws in India | Explained,0
Bihar Election Results 2025 LIVE Updates: What’s next for Tejashwi Yadav after the RJD debacle,0
"First Bihar Muslim Governor after 26 years, Arif Khan’s new stint enthuses NDA, sparks Opposition concern",0
"Amid growing Mahayuti tensions, why BJP has pushed Shinde Sena to a corner in Konkan",0
"NDA MLAs on edge, Yogi Adityanath takes steps to remove friction with officials",0
"Government can intervene to cap fares, but this can’t be done throughout the year, says Aviation Minister",0
"Silk kite, replica of Diamond DA62 propeller aircraft gifted to German Chancellor Merz",0
"Bioterrorism a serious threat, world not ready: Jaishankar",0
Today in Politics: Manish Sisodia to launch AAP’s Delhi election campaign; when will J&K polls be held?,0
"‘Unacceptable’, say MEA officials after envoys of U.K., France and Germany author anti-Putin article",0
"On Bangladesh’s extradition request for Hasina, Delhi has several options",0
"New UP BJP president name finalised, consensus sought at RSS-Yogi Adityanath meeting",0
"Dharmendra death: Iconic film personality, phenomenal actor, says PM Modi",0
Comments on social media: Supreme Court grants protection from arrest to singer Neha Singh Rathore,0
"Rahul Gandhi’s frank admission: ‘Can’t lie… Congress lost Dalit, OBC confidence after 1990s’",0
"Decode Politics: Away from Delhi show, why a Kolkata swearing-in has run into drama",0
"North Block is leaving the building, with files, stationery and nostalgia",0
"BJP avenges Ayodhya Lok Sabha blow, drowns SP challenge in Milkipur bypoll",0
BJP defends Sanchar Saathi as an app that secures mobile devices and users; rejects snooping charge,0
ECI likely to make announcement on pan-India SIR of voters’ list on October 27: Officials,0
"Election Commission facing sustained pressure, need to protect its independence: Kharge on Voters' Day",0
‘Unprecedented low’: Himanta Biswa Sarma’s latest ‘Miya’ remarks fuel Opposition firestorm in Assam,0
"Amid internal strife in Naxal ranks, Amit Shah draws the red line: ‘What talks? Drop weapons or…’",0
Lok Sabha attendance to be marked only from members’ seats: Om Birla,0
"5 reformers who have inspired actor Vijay: K Kamaraj, Periyar to B R Ambedkar",0
ED issues fresh summons to Anil Ambani for February 26,0
"Booked for Punjabi influencer murder, Sikh vigilante outfit chief: Who is Amritpal Mehron?",0
