headline,label,confidence
Case against Vishwas for violating Model Code of Conduct,non-sarcastic,1.0
"The Azamgarh efforts,  for and against Mulayam",non-sarcastic,1.0
"Cash discovery row: CJI Khanna sends inquiry panel report on Justice Yashwant Varma to President, PM Modi",non-sarcastic,1.0
"LoC: Army foils infiltration attempt, two militants killed",non-sarcastic,1.0
DGCA imposes ₹10 lakh fine on Akasa Air for denying boarding to 7 passengers,non-sarcastic,1.0
Seven bypolls on Nov 21: Here’s a look at the stakes and politics in these constituencies,non-sarcastic,1.0
Supreme Court to consider whether Lokpal has powers over judges of constitutional courts,non-sarcastic,1.0
Narendra Modi an ‘untouchable’ among NDA partners:M Veerappa Moily,sarcastic,0.6
"Mumbai court orders FIR against ex-SEBI chief Madhabi Puri Buch, five others; SEBI to challenge order",non-sarcastic,0.95
Andaman and Nicobar police to query Starlink over device used by drug smugglers,non-sarcastic,1.0
BJP to ramp up women's presence in organisation,non-sarcastic,1.0
"J&K three-term ex-MLA, supporters join AAP",non-sarcastic,1.0
‘Rahul tours didn’t touch soul of India’,sarcastic,0.5
At least 65 EVMs replaced in six Lok Sabha seats in Assam,non-sarcastic,1.0
Rahul slams govt over 'inhumane' working conditions of loco pilots,non-sarcastic,0.95
"CLAT 2025 results row: Courts will not interfere unless the answers are clearly wrong, CJI says",non-sarcastic,1.0
BJP sweeps Himachal Pradesh as it wins all 4 seats,non-sarcastic,1.0
"Bringing back black money complex issue, says Amit Shah",non-sarcastic,0.95
ICAR to launch two genome edited rice varieties,non-sarcastic,1.0
"Andheri East bypoll: Foregone result, but a lot more lies in the numbers for BJP",sarcastic,0.45
"Tata-Airbus project now ‘lost’ to Gujarat, Maharashtra govt fears blowback",non-sarcastic,0.95
"PM Narendra Modi our Abhimanyu, he will break through the circle: RSS",sarcastic,0.4
"Sharad Pawar talks of political instability in Maharashtra, asks NCP to prepare for mid-term polls",non-sarcastic,1.0
Govt. brings cybercrime centre I4C under PMLA,non-sarcastic,1.0
Uncertain Congress rallies around Rahul,sarcastic,0.5
‘BJP-led Gov would be detrimental to religious minorities’,non-sarcastic,0.9
NCP core panel meets today to decide on seat sharing deadlock with Congress,non-sarcastic,1.0
"77,000 witness Republic Day parade; Delhi covered in thick security blanket",non-sarcastic,1.0
Raj Kundra says dragging wife Shilpa Shetty’s name into unrelated matters ‘unacceptable’ after ED raid,non-sarcastic,0.95
Why is there a row over border fencing?,non-sarcastic,1.0
"Recalling Tandon, Munshi in his Lok Sabha speech, PM evokes ghosts of Congress past",non-sarcastic,0.9
A new wind blowing from Kolkata Raj Bhavan: Mamata may go to TN on Governor invite,sarcastic,0.5
Ghulam Nabi Azad: ‘I don’t see any chance of parties uniting because every leader has his or her ego… everybody feels the Congress has become weak’,non-sarcastic,0.9
‘Isn’t Shatrughan Sinha an outsider?’: BJP reminds TMC of jibes from last year’s poll campaign,sarcastic,0.6
98% of ED cases involving politicians filed against opposition leaders: TMC's Saket Gokhale,non-sarcastic,0.95
"Hizb-ut-Tahrir terror case: NIA conducts searches in Madhya Pradesh, Rajasthan",non-sarcastic,1.0
"First line of defence at border, Jats seek to be heard as J&K boundaries redrawn",non-sarcastic,1.0
"Centre financially burdening states, says Uttar Pradesh CM Akhilesh Yadav",non-sarcastic,0.0
AAP Delhi unit Secretary arrested; Arvind Kejriwal blames BJP,non-sarcastic,0.95
"In Himachal town once hit by riots, voices near Atal Chowk: ‘Immense respect for Vajpayee, but…’",sarcastic,0.4
What is the procedure for removing judges? | Explained,non-sarcastic,1.0
Decoding the data: Nitish ahead among Mahadalits but BJP closes the gap,non-sarcastic,1.0
"Cabinet approves ₹6,405 crore railway doubling projects in Jharkhand, Karnataka, and Andhra Pradesh",non-sarcastic,1.0
Camps for insurgent groups in Manipur to be constructed for ₹11 crore,non-sarcastic,0.95
Lotus seeks to bloom where Joda phool is trying to strengthen roots,non-sarcastic,0.95
From the Urdu Press: SC’s conversion concerns to India taking charge of G20 to Earth’s 8 billion people,non-sarcastic,1.0
It’s manufactured controversy: BJP on Nihalchand,non-sarcastic,0.9
"Elgar Parishad-Maoist links case: Supreme Court adjourns bail pleas of Surendra Gadling, Jyoti Jagtap",non-sarcastic,1.0
"Ahead of Telangana polls, BJP’s big push: national executive meet, PM Modi’s meeting with corporators",non-sarcastic,0.95
Maharashtra: Govt deploys 16 officers in drought hit Marathwada,non-sarcastic,0.95
"‘Fair and Lovely’ to ‘racism’, Rahul Gandhi is BJP target",sarcastic,0.45
"National Herald case: Congress stages stir, says case against top leaders fake",non-sarcastic,1.0
"Anti-Sikh riots: Poll season on, relief decision may come under EC scanner",sarcastic,0.5
Defence Minister Rajnath Singh holds talks with Chinese counterpart in Laos,non-sarcastic,0.0
"Majority retained, BJP gets a free hand in Karnataka council",non-sarcastic,0.95
"Behind Bihar ex-BJP MLA kin’s ‘reprisal’ killings, flaring Pandav Sena gang wars",non-sarcastic,1.0
Orissa High Court issues notice in challenge against APAAR ID mandate in school,non-sarcastic,1.0
"PM Modi believes in ‘Take in India’, not ‘Make in India’, says Rahul Gandhi",sarcastic,0.9
Parliament passes Protection of Interests in Aircraft Objects Bill,non-sarcastic,1.0
"Opposition takes on NDA govt. over Manipur, caste census; allies hit back",non-sarcastic,1.0
Home Ministry holds tripartite meeting to resolve issues related to Gorkhas,non-sarcastic,1.0
"One Nation, One time: Government drafts rules for mandatory adoption of Indian Standard Time across all official, commercial platforms",sarcastic,0.5
Multi-State organ retrieval operation saves many lives,non-sarcastic,1.0
"Samrat Choudhary: ‘Nitish Kumar has used his peers and seniors most for his advantage… didn’t promote any Kushwaha, Kurmi leader other than himself’",non-sarcastic,0.95
Aam Aadmi Party candidate hopes to ride his way to success on Arvind Kejriwal’s car,sarcastic,0.65
"Trampling of Democracy has become the norm in Rajya Sabha, says Congress president Mallikarjun Kharge",non-sarcastic,1.0
"For Congress, it’s the writing on the placard",sarcastic,0.65
2011 death of NC activist now becomes election issue,non-sarcastic,0.95
Purandeswari indulged in ‘historic treachery’: Digvijaya Singh,non-sarcastic,0.9
Rajendra Trivedi: BJP’s Vadodara lynchpin now down a few notches in the pecking order,non-sarcastic,0.9
India agrees to review Nepal friendship treaty,non-sarcastic,1.0
"Jats in Bihar OBC central list, but where are they in the state?",sarcastic,0.7
"Maha Kumbh stampede not a very big incident, being exaggerated: Hema Malini",sarcastic,0.6
"As Israel ends ceasefire, India expresses concern over Gaza, humanitarian situation, release of hostages",non-sarcastic,1.0
Election Commission is a 'failed institution': Kapil Sibal,non-sarcastic,0.95
Army receives Sabal 20 logistics drone,non-sarcastic,1.0
"New Vice-President Jagdeep Dhankhar, Mamata Banerjee bete noire, started political innings with Janata, Cong",non-sarcastic,1.0
Congress was not marketable as a product: Sushma Swaraj,non-sarcastic,0.9
"Priyanka hits out at Modi for insulting her father, says Amethi won’t forgive him",non-sarcastic,1.0
'Operation Sindoor' Bharat's response to brutal killings in Pahalgam: Amit Shah,sarcastic,0.8
"In Himachal, Congress’s Sukhvinder Singh Sukhu aims for the CM seat",non-sarcastic,1.0
ED issues order levying penalty of over ₹3.44 crore on BBC World Service India for alleged FEMA violations,non-sarcastic,1.0
"TRS rules out alliance with Congress in Lok Sabha, Assembly polls",non-sarcastic,1.0
"Congress old guard sidelined, polls a test for Rahul Gandhi’s new team too",non-sarcastic,0.95
"Election Commission filings: BJP spent Rs 344 crore on 5 state polls this year, up 58% from 2017",non-sarcastic,1.0
"India, Bangladesh exchange detained fishermen",non-sarcastic,1.0
The businessman for whom politics is a hobby,sarcastic,0.85
Lokayukta appointment: CM Akhilesh Yadav sends same name to Gov again,non-sarcastic,0.9
Congress posts two video clips in which PM is seen attacking the principal Opposition party’s demand for a caste census,non-sarcastic,0.95
Sumitra Mahajan to be Lok Sabha Speaker,non-sarcastic,1.0
"Shiv Sena won’t walk out, govt will complete 5 years: Devendra Fadnavis",non-sarcastic,0.9
"Birth anniversary of Lingayat seer likely to be show of strength in Karnataka BJP for sidelined Yediyurappa, son",non-sarcastic,0.95
"Smaller allies agree to four seats fewer but Sena, BJP haggle on",non-sarcastic,0.95
Punjab CM Parkash Singh Badal invokes SAD history,non-sarcastic,1.0
Mamata: What do you want? Should I kill him?,sarcastic,0.75
Watch: Multi-party delegation | What are the consequences?,non-sarcastic,0.95
"Central government employees forum seek WFH, staggered office timing",non-sarcastic,1.0
"Advani, Joshi put in old age home by BJP: Congress",sarcastic,0.85
"MGNREGS, PMAY-G account for 75% of Rural Development Department's Budget: Report",non-sarcastic,1.0
"Samajwadi Party red faced over eviction notice, members create ruckus in Rajya Sabha",non-sarcastic,0.95
Jitendra Chowdhury files nomination,non-sarcastic,1.0
"Don’t show exit polls disguised as opinion polls, says poll panel",non-sarcastic,0.9
BJP will be reduced to zero in Bengal: Didi,non-sarcastic,0.9
"Punjab: Little Modi, some AAP",sarcastic,0.45
"Mulayam’s shocker: Boys will be boys, they make mistakes… Will you hang them for rape?",sarcastic,0.5
"Deve Gowda, Shivakumar together on a stage: Reading between lines from Karnataka textbook row protest",non-sarcastic,0.95
"Won’t tolerate abuse of visas, violation of law, says U.S. Embassy",non-sarcastic,1.0
"Fix a timeline, allocate funds, make caste census a priority: Kharge",non-sarcastic,1.0
"Heat Wave: With Modi wave hitting them hard, will these states hold?",sarcastic,0.65
"Alagiri meets Rajnikanth, creates flutter in DMK",non-sarcastic,1.0
Struggling Congress fields all its stalwarts,sarcastic,0.45
YouTuber arrested in Punjab on charges of spying for Pakistan,non-sarcastic,1.0
"Month to go for MCD polls, AAP liquor policy hiccups lift BJP spirits",sarcastic,0.65
Telangana Congress leaders against any electoral alliance with TRS,non-sarcastic,1.0
Hundreds of excess pilots grounded at Akasa as plane deliveries retard,non-sarcastic,0.95
"Congress, BJP slam Nitesh Rane’s anti-Gujarati rant",non-sarcastic,0.95
Could Nitish Kumar too look at Uttar Pradesh in bid for national launch? State unit lines up seats,non-sarcastic,0.95
Deliberate disruptions of Parliament proceedings against the spirit of democracy: Om Birla,non-sarcastic,1.0
AAP’s Yogendra Yadav on his way out? Party gives Arvind Kejriwal right to rejig panel,non-sarcastic,0.95
"Exit polls: For the first time, BJP looks set to form government in Maharashtra, Haryana",non-sarcastic,1.0
"J&K polls: For BJP, working to show where RSS meets Islam",sarcastic,0.55
"Hate speeches: Petty statements by those claiming to be BJP well wishers deviating poll campaign, says Modi",sarcastic,0.5
"Air India Ahmedabad plane crash: DGCA enhances safety audit
for Air India’s Dreamliner fleet",non-sarcastic,0.9
NDA govt gives nod to 33 pc reservation for women in police forces in all UTs,non-sarcastic,1.0
PM Modi to inaugurate Kashmir’s first all-weather rail link with Delhi via Katra,non-sarcastic,1.0
Maoists desperate to regain lost ground in Andhra-Odisha Border after Basavaraju’s death,non-sarcastic,1.0
"From health to home, Congress promises a new set of ‘lawlipops’ in election manifesto",sarcastic,0.85
Pakistan media appears skeptical about outcome of Sharif’s India visit,non-sarcastic,1.0
She rightly pointed out to Govt to focus on present than harp on past: Tharoor hails Priyanka Gandhi,non-sarcastic,0.95
Telangana BJP leaders oppose tie-up with TDP,non-sarcastic,1.0
"2020 Delhi riots: SC refuses to entertain Gulfisha Fatima’s bail plea, asks HC to to hear case on Nov. 25",non-sarcastic,1.0
Will PM update his Canadian counterpart on India’s economy status: Congress takes dig at PM Modi,sarcastic,0.7
"For 100% circularity in dairy sector, go beyond dung and process skin, bones: Amit Shah",non-sarcastic,0.95
Operation Sindoor: Govt calls all-party meet; Cabinet lauds military strikes,sarcastic,0.8
INDIA bloc was only meant for 2024 Lok Sabha election: Prakash Karat,non-sarcastic,0.95
Narendra Modi hurls ‘bloodied hand’ barb at Congress,non-sarcastic,0.95
"Decoding the data: Upper-caste consolidation, fragmented OBCs and a tough choice",non-sarcastic,1.0
‘BJP committed to give 33 percent reservation to women’,non-sarcastic,0.9
BJP against joining hands with Shiv Sena in local body polls,non-sarcastic,1.0
Formed coalition govt in Jammu & Kashmir to keep communal forces at bay: Sonia Gandhi,non-sarcastic,0.95
UP House has a new star: SP MLA Dr Ragini floors it with speech and song,non-sarcastic,0.9
AAP-BJP trade charges over sanitation workers strike,non-sarcastic,1.0
23 fugitives extradited from various countries: U.S. studying 65 requests,non-sarcastic,0.95
"In latest round of BJD-BJP discord, railway line the trigger",non-sarcastic,1.0
"Newsmakers of the Week | TMC leader Anubrata Mondal, new Chhattisgarh BJP chief Arun Sao, Rajasthan Cabinet Minister",non-sarcastic,1.0
Two constants in Mulayam’s long stint as MP: Chinese ‘threat’ & opposition to women quota Bill,non-sarcastic,0.9
Congress’s agenda is to establish Rahul at the “cost of nation”: Modi,non-sarcastic,0.9
"Press NOTA in Amethi, Rae Bareli: SP MLAs",non-sarcastic,0.9
Will give support to BJP only if asked to: Uddhav Thackeray,non-sarcastic,0.95
"Not ‘renegade’ BJP but we have right to take decisions on culture, people: Shiv Sena",non-sarcastic,0.95
BJP will not resort to horse-trading to from govt in Delhi: Rajnath,sarcastic,0.45
"CBI searches 11 locations in Gujarat, Rajasthan, in alleged corruption case against IRS officer",non-sarcastic,1.0
Bereaved wife seeks revenge for defeat and death,non-sarcastic,0.95
"Govt’s directive on Hindi: Karunanidhi cries foul, asks Modi to focus on development",non-sarcastic,0.95
"Ticket denied, Harin Pathak hints at rebellion…",non-sarcastic,0.95
EC teams to audit electoral rolls in Bihar,non-sarcastic,1.0
"Waqf Act Supreme Court hearing highlights: Properties declared as waqf by user or court will not be denotified, SC proposes",non-sarcastic,1.0
"Modi govt’s Adivasi push: In Parliament, a spate of Bills to revise ST list",non-sarcastic,0.95
